work_id,houses,state,district,constituency,mp,elected_nominated,mp_type,resolved_constituency,constituency_resolution_source,constituency_resolution_confidence,constituency_candidates
WS/MP18272/2024-2025/166038,LS,West Bengal,Jhargram,,KALIPADA SAREN (NaN-NaN),Elected MP,Lok Sabha,JHARGRAM(ST),DISTRICT_UNIQUE_PC,MEDIUM,JHARGRAM(ST)
WS/MP18272/2024-2025/166039,LS,West Bengal,Jhargram,,KALIPADA SAREN (NaN-NaN),Elected MP,Lok Sabha,JHARGRAM(ST),DISTRICT_UNIQUE_PC,MEDIUM,JHARGRAM(ST)
WS/MP18272/2025-2026/143426,RS,West Bengal,Jhargram,JHARGRAM(ST),KALIPADA SAREN,,Lok Sabha,JHARGRAM(ST),SOURCE,HIGH,JHARGRAM(ST)
WS/MP18272/2025-2026/153287,RS,West Bengal,Jhargram,JHARGRAM(ST),KALIPADA SAREN,,Lok Sabha,JHARGRAM(ST),SOURCE,HIGH,JHARGRAM(ST)
WS/MP18272/2025-2026/153288,RS,West Bengal,Jhargram,JHARGRAM(ST),KALIPADA SAREN,,Lok Sabha,JHARGRAM(ST),SOURCE,HIGH,JHARGRAM(ST)
WS/MP18272/2026-2027/222318,LS,West Bengal,Paschim Medinipur,JHARGRAM(ST),KALIPADA SAREN,,Lok Sabha,JHARGRAM(ST),SOURCE,HIGH,JHARGRAM(ST)
WS/MP18273/2025-2026/160299,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160300,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160301,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160302,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160303,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160304,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160305,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160306,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160307,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160308,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160309,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160310,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160311,"LS,RS",West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160313,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160314,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160315,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160316,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160317,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18273/2025-2026/160318,RS,West Bengal,Malda,MALDAHA DAKSHIN,ISHA KHAN CHOUDHURY,,Lok Sabha,MALDAHA DAKSHIN,SOURCE,HIGH,MALDAHA DAKSHIN
WS/MP18275/2025-2026/175559,LS,Andaman And Nicobar Islands,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,BISHNU PADA RAY,,Lok Sabha,ANDAMAN AND NICOBAR ISLANDS,SOURCE,HIGH,ANDAMAN AND NICOBAR ISLANDS
WS/MP18275/2025-2026/187484,LS,Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,BISHNU PADA RAY,,Lok Sabha,ANDAMAN AND NICOBAR ISLANDS,SOURCE,HIGH,ANDAMAN AND NICOBAR ISLANDS
WS/MP18275/2025-2026/242171,LS,Andaman And Nicobar Islands,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,BISHNU PADA RAY,,Lok Sabha,ANDAMAN AND NICOBAR ISLANDS,SOURCE,HIGH,ANDAMAN AND NICOBAR ISLANDS
WS/MP18275/2025-2026/274686,LS,Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,BISHNU PADA RAY,,Lok Sabha,ANDAMAN AND NICOBAR ISLANDS,SOURCE,HIGH,ANDAMAN AND NICOBAR ISLANDS
WS/MP18276/2025-2026/184948,LS,Gujarat,CHHOTAUDEPUR,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/184967,LS,Gujarat,CHHOTAUDEPUR,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/184973,LS,Gujarat,CHHOTAUDEPUR,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/185057,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/185059,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/224997,LS,Gujarat,NARMADA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/225254,LS,Gujarat,PANCH MAHALS,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/225261,LS,Gujarat,PANCH MAHALS,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/225269,LS,Gujarat,PANCH MAHALS,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/242198,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/242199,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/242967,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256946,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256947,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256952,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256955,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256960,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256961,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2025-2026/256968,LS,Gujarat,VADODARA,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2026-2027/256840,LS,Gujarat,CHHOTAUDEPUR,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2026-2027/280703,LS,Gujarat,PANCH MAHALS,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18276/2026-2027/280706,LS,Gujarat,PANCH MAHALS,CHHOTA UDAIPUR(ST),JASHUBHAI BHILUBHAI RATHVA,,Lok Sabha,CHHOTA UDAIPUR(ST),SOURCE,HIGH,CHHOTA UDAIPUR(ST)
WS/MP18277/2024-2025/149787,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149793,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149794,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149797,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149801,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149803,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149807,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149815,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149822,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/149855,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150058,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150063,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150076,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150083,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150085,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150712,"LS,RS",West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,Elected MP,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150714,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/150715,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154135,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154138,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154139,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154140,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154141,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154142,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154143,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154144,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154145,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154147,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154148,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154150,"LS,RS",West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154152,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/154154,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/161441,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/161445,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2024-2025/161446,"LS,RS",West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,Elected MP,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/149810,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/150713,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/150716,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/150717,RS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/154146,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/154151,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/154153,RS,West Bengal,PURBA BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18277/2025-2026/200100,LS,West Bengal,PASCHIM BARDHAMAN,BARDHAMAN-DURGAPUR,AZAD KIRTI JHA,,Lok Sabha,BARDHAMAN-DURGAPUR,SOURCE,HIGH,BARDHAMAN-DURGAPUR
WS/MP18278/2024-2025/134629,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134630,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134631,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134632,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134633,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134638,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134644,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134646,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134649,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134655,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134658,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134660,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134661,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134665,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134666,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134667,"LS,RS",Chhattisgarh,SAKTI,JANJGIR CHAMPA(SC),KAMLESH JANGDE,,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134668,"LS,RS",Chhattisgarh,Janjgir-Champa,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134670,"LS,RS",Chhattisgarh,Janjgir-Champa,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
WS/MP18278/2024-2025/134671,"LS,RS",Chhattisgarh,Janjgir-Champa,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Elected MP,Lok Sabha,JANJGIR CHAMPA(SC),SOURCE,HIGH,JANJGIR CHAMPA(SC)
